File for finger pose in 3D space, from left to right: id,roll,pitch,yaw,locx,locy,locz. The frequence of capturing is 50Hz
100711_0	-1.4849	-15.6330	6.5705	0.2339	-0.0362	-0.1640
100712_0	-0.9900	-15.6095	6.3557	0.2339	-0.0359	-0.1640
100713_0	-0.7038	-15.7308	6.1518	0.2340	-0.0358	-0.1639
100714_0	-0.4359	-15.9167	5.9451	0.2341	-0.0357	-0.1639
100715_0	-0.2135	-16.1504	5.7409	0.2342	-0.0356	-0.1638
100716_0	-0.3670	-16.2624	5.6245	0.2342	-0.0357	-0.1638
100717_0	-0.6609	-16.2969	5.5855	0.2343	-0.0359	-0.1638
100718_0	-0.8510	-16.3852	5.5762	0.2343	-0.0360	-0.1638
100719_0	-1.3971	-17.9084	5.4649	0.2352	-0.0363	-0.1633
100720_0	-1.1177	-19.2555	4.6627	0.2357	-0.0363	-0.1638
100721_0	0.7246	-16.4720	2.0595	0.2347	-0.0380	-0.1726
100722_0	-0.0382	-11.0967	0.8559	0.2319	-0.0405	-0.1908
100723_0	1.0303	-5.7932	1.8940	0.2266	-0.0373	-0.2131
